score,content
5,"해묘 신작^-^ 우선 명일방주 초창기 유저로 말하자면 해묘는 미호요에 (붕괴, 원신, 스타레일)버금가는 좋은회사임(유저 친화적이고 나름 창의적이고 음악도 갠차늠) 겜 해본 결과 그래픽하고 캐릭터 디자인은 굉장히 좋음. 갈수록 더욱 좋아질거라 생각함 게임 시스템은 처음엔 애매한데 천천히 하다보면 재밌음. 예를들어 건축시스템, 컨베이어 셋팅 어떻게 하느냐에 따라 자원수급이 원활해지고 보는맛도 있음. 포탑도 있어서 목적지로 진행하는 중에 깔아놓으면 리젠되는 잡몹들이 포탑하고 싸우다 죽는걸 볼수있음. 의료타워도 있고... 겜을 직관적으로 하는사람에겐 안맞을거임. 시스템을 이해해야 게임사의 의도에 따라 흥미를 가질 수 있기 때문임. 마지막으로 그냥 시스템에 익숙해질때까지 천천히 느긋하게 하면 좋을거라 생각함(리세는 필요없음 어짜피 초반 통상캐는 나중에 안쓰니까 예쁘다 생각하는 캐릭 댈고 다님 될거임)"
1,"퇴근하고 여캐와 서브컬쳐를 즐기고 싶었으나 막상 느끼게된건, 공장 생산직에 취직해서 일하는 느낌"
5,"1. 스토리 애초에 나올만한 전개란 전개는 다 나온 이런류의 게임에서 스토리의 참신함을 기대하기는 어렵다고 생각하기에 이정도면 잘만든 스토리라고 생각함. 2. 공장 이 부분이 좀 말이 많은데 공장 건설, 배치 최적화, 파트 분배 이런거 좋아하는 나같은 사람은 새 파츠 열릴때마다 배치를 최적화해가며 즐길 수 있고 개인적으로 정말 큰 재미를 느끼고 있으나 그렇지 않은 사람들은 필수재료 공정만 간단히 만드는게 좋아보임. 업데이트 되면서 파츠들이 늘어날거라 믿어 의심치 않음. 다만 무슨 장비로 어떤 재료를 만들 수 있는지는 조금만 더 보기 쉽게 개선해주었으면 함. 3. 필드 활동 광물 채집,목재 채집등을 할때 파티 캐릭터 4명이 같이 캐고 채집 후 필드에 드랍되는 아이템 또한 전부 같이 줍는다는 점, 전투 또한 동시에 진행한다는점에서 파티 구성 스타일을 잘 살린 것 같음. 다만 패링같은 카운터 기술을 지닌 캐릭터는 내가 조종하지 않는이상 그 캐릭터 스킬까지 신경쓰기에는 메리트가 낮다고 봄."
1,"너무 복잡함, 어려움, 전투노잼, 비쌈 호불호가 갈릴게임으로 잘 맞는 사람에겐 좋을것 같으나 저는 별로였음"
1,도대체 공장(생산) 시스템은 왜 있는 건가요?
1,드래곤소드가 훨씬 잼있음.. 드소 찍먹하고 이겜하려고 노력해 봤는데.. 자꾸 드소가 더 땡ㅈ김.. ㅅㄱㅇ
1,"명일방주 본편 오픈유저였지만 엔드필드는 정말 아닌것 같다. 호불호 세게 갈리고 본인에겐 지루하기만 한 공장에 경쟁작들에 비하면 몇년쯤 퇴보한것 같은 전투, 바이럴로 속였다는 생각밖에 안드는 창렬 BM. 한국 남자는 어지간히 불만이 많아야 리뷰를 쓰게 만든다는데 이 게임은 그런 리뷰를 쓰게 만든다. 차라리 본편 명일방주를 하러 가요. 엔필은 아니야."
5,갓겜
2,한줄평 빛좋은 게살구 그래픽은 좋지만 딱 그정도인 게임 재미가 있거나 스토리가 좋거나 하진 않음
1,공장 컨텐츠 나랑 안맞음
3,전기공사 그지같음
1,머리깨지는 게임 뭔 공장을 지으라는데 선길이도 제한있고 그놈의 중계기 발전기는 계속 지어야됨 광물채집도 중계기 발전기는 계속 지어야하고 선도 이어야하고 어딜 갈때마다 짓는거같음 이게 대가리 깨짐 게임인지 공장인지 머리쓰는 게임인지 포기하고감
1,해묘의 개똥철학에 소중한 시간과 비용을 낭비하고 싶은 당신에게 추천
1,튜토리얼하고 뽑기 후 바로삭제ㅋㅋ 리세하기도 너무 귀찮 스토리도 강제 ㅋㅋㅋ
5,이정도 퀄리티 게임이 1점? 절대 아님 콘솔게임 마냥 재밌게 즐기고 있습니다 호불호가 갈리는 퀄리티 높은 게임
1,스킬쿨타임 너무 느려서 하루종일 평타만 침 귀찮아서 스킬도 그냥 안쓰게됨 가챠너무 매움 천장이월안되는데 사료는 드럽게 적게줌 캐릭터는 이쁨
4,게임의 차별점은 아이템 제조를 컨베이어 라인 공장식으로 만들었다는 것임. 제조가 디테일해서 하다보면 재밌음. 근데 이게 편의성을 박아서 라인이 개복치마냥 막힘. 이게 차별화된 요인인데 차별화되게 빡치는 요인으로 변질됨. 편의성 개선하겠지 하고 참고 하면 서버도 개복치임. 최적화 문제인지 엠버로 칼 찍으면 칼이 서버에 꼽혔나 싶을 정도로 렉걸림. 최적화하겠지 하고 참고 하면 스토리 밀기 개빡침. 빡센게 아니고 빡침. 일단 네비가 썩 좋지도 않은데 지형이 그랜드캐니언임. 거길 한전직원 빙의해서 전봇대 박고 다녀야함. 스토리하면 옆에서 전구 날아가서 몰입깨짐. 수집요소 거르고 밀려해도 눈에 아른거리는 위치에 수집요소 두고서는 퍼즐이나 지형으로 막아둠. 차라리 탐사쪽으로 스토리 비중 내린 오픈월드 탐사겜으로 내거나 스토리를 강조할거면 스토리와 수집요소를 구분된 위치에 두던지 해야하는데 애매하게 줄타다가 둘 다 망함. 솔직히 이정도로 불평하면서 하는거 보면 재미가 있는건데 그래서 더 빡침.
5,"복합적 평가가 보이긴 하는데, 전 고평가하고 싶네요. 많은 분들이 엔드필드를 접는 부분인 공장 설계의 경우, 튜토리얼만 다 봤다면 충분히 진행할 수 있는 난이도입니다. 물론 호불호 갈리는 건 맞다만, 타 공장 게임에 비교하면 무척 간략화된 형태입니다. 정 힘들면 다른 유저들의 설계본을 가져올 수 있는 청사진 시스템까지 있어 편의성은 충분히 제공되었다고 보는 측입니다. 물론 개선은 필요해보이지만. 스토리는 만족하면서 봤습니다. 전작인 명일방주의 스토리 고점인 론 트레일이나 바벨 등을 생각하면 훨씬 정교한 스토리가 나올 거라고 확신합니다. 다만 튜토리얼의 강제 걷기는 조금 불필요하지 않았나, 생각하긴 합니다. 가챠의 경우 CBT에 비해 많이 나아졌습니다. 상자에서 뿌리는 재화량도 늘어났고, 하프오픈월드라지만 그만큼 맵의 오브젝트 밀도도 높아서 수급도 쉬운 편이구요. 그래픽은 서브컬쳐 게임들 전체를 통틀어서도 최상위에 꼽힙니다. 최적화도 그걸 고려하면 꽤나 잘 된 편이고. 만족합니다!"
1,타격감 너무 구려. 내가 26년에 와우를 해야 하냐.
5,아직 많이 힘들지만 게임은 잘 만들었고 재밌어요.
5,"전체적으로 만족하고 있습니다. 훌륭한 그래픽, 매력적인 캐릭터, 컨텐츠요소에 대한 성취감, 이전작인 명일방주에 팬이라면 매력을 가질 요소 등 칭찬이 아깝지 않은 요소들도 있습니다. 다만 아직 오픈 극초반의 게임이라 아쉬운 부분도 있습니다. 건축 시스템이 예상보다 복잡한 편입니다. 이런 공학요소를 배우는것도 즐거움이긴 하겠지만 그점을 감안하더라도 복잡한 편입니다. 이점을 좋아하지 않으시는 분들은 맘에 들지 않을 수 있겠네요... 그리고 소비자의 입장에서 가챠 시스템과 결제요소, 즉 소위 BM을 말할 수 밖에 없는데 시스템자체는, 음 독특하지만 납득할만한 구조이긴 했습니다. 다만 그런구조를 감안했을때 게임내에서 플레이를 통해 얻을 수 있는 재화의 양이 한정적입니다. 유저로서 플레이를 통해 재화를 모으고 얻는것을 통해 성취감을 느껴야 하는데 그렇지 못한점이 만족하는 사람으로서도 너무 아쉬운 부분이였습니다. 이런 요소들을 차차 개선해 나가는 좋은모습 기대해 보겠습니다."
4,공장 때문에 안할거면 하지 마셈 뻔히 공장겜인거 알고 했다가 별점테러나 하지말고 피규어 놀이 할거면 다른겜 하쇼 근데 bm이랑 전반적인 이동이 매우 불편함 이것 때문에 별점 낮은건 인정이긴 해
3,스택이월이 안된다고...? 아니 스택이월이 안된다고...? 가챠 시스템 왜 이따구로 만듬? 진짜 ㅠㅜㅜㅠ
5,"""미친 최적화""이 하나의 장점이 거의 모든 단점을 씹어먹음 단 초반스토리는 제외"
5,공장 운영하는거 남들 청사진 쓰면 되긴 한데 혼자 연구하는거 재밌음. 그리고 전봇대 설치하면서 다니는거 짜증나는 사람도 있겠지만 신선해서 좋음. 공장 더 키우고 싶어서 스토리 밀면서 모험 하고있습니다
2,폰 발열심함 15분하고 튕김 15분하고 튕김 현상 지속
1,창렬bm에 5점을 주는건 아방가르드하지 않아요
5,게임 시스템 을 이해하고나면 플레이자체는 하기편합니다. 싸우는 모션 이나 이펙트도 과하지않게 명방만의 그 모습이 잘 살아있고 거점 을 늘려나가는것도 재밌습니다. 단점이 있다면 뽑기재화수급이 그리 막 좋지는 않습니다...그리고 스토리가 기존 명일방주 를 안한 사람들은 이해를못할것같습니다..
5,멀티만 추가해주시면 더 재밌게 즐길수 있을꺼 같아요
2,"캐릭터 모델링 -> goat, 브금 -> goat, 최적화 -> goat 임 그냥. 근데 나머지가 심각할 정도로 별로임, 스토리는 명조 초반 스토리 처럼 이해가 안 되는건 아닌데 재미가 없고 중간중간 마다 노가다는 또 엄청나게 시킴. 특히 공장은 하면 할수록 내가 이걸 왜 하고 있나 생각이 듬... 다른 게임이였으면 채집이나 던전 같은걸 돌아서 재료를 구하면 되지만 이겜은 대부분 내가 직접 공장을 만들어서 구해야 됨, 청사진 시스템이 있다지만 막상 공장 짓는걸 청사진으로 다 해결해 버리니 이게임에 진정한 재미를 못 느끼겠음... 그리고 10회 뽑기에 필요한 재화도 5천개는 너무 많은거 같음 하지만 이건 나중에 해묘가 머리 박으면서 줄여줄거 같긴함. 마지막으로 전투 액션은 명조나 젠존제를 생각해서 들어오면 절대 안됨 ㅋㅋㅋ 막상 전투해보면 생각보다 진짜 별로임, 어쨌든 나는 3일차에 출석 보상으로 아델리아만 받고 이렇게 떠나겠음, 명조 처럼 나중에 엄청 탈바꿈 한다면 돌아오겠음."
1,게임을 귀찮게 만들었네
1,튜토하다가 졸음 스토리 캐릭터 액션 타격감 등등 매력적인 요소가 하나도 없음
5,할만합니다
5,갓해묘
3,전봇대깔고 전선까는게 80%
1,공장...
1,게임자체가 재미가없음
1,분명 나는 게임하면서 스트레스 풀면서 즐길려고 하는데 게임에서 공장과 건설로 오히려 스트레스를 더 쌓아줌. 호불호 많이 갈릴듯.
1,게임이 2026년 맞지않은 불편함으로 차있어서 너무 어렵네요.. 공장과 가챠 겜 단점이 골고루 섞여서
1,컷신 스킵 기능좀 넣어라
5,퀄리티 좋네요 밤에 좋은 게임 이네요
5,출시전부터 공장있다고 했고 실제로 공장있는데 왜 욕먹는지ㅋㅋ 재미없으면 그냥 가십쇼~ 명조 원신에서 딜뽕 붕쯔붕쯔하다가 여기서 슬로우푸드 먹으려니까 싫죠? 가시면 됩니다 멀리안가요ㅋㅋㅋ
5,음....출시하자마자 1점이...
1,피로도 높음
1,게임이 뭔가 나사가 많이 빠진것 같다 때깔은 좋은데 속은 영... 무기뽑을 가챠창이랑 굳이 구분해서 현질상점에 넣은것도 그렇고 캐릭터 종류에 비해 무기가 더럽게 많아서 사용처 없는 무기가 많은것도 그렇고 전투에 신경을 안썼는지 캔슬 안되는 스킬 모션중에 다 쳐맞고 있고 몹은 동렙 기준으로 정예몹부터는 하루종일 패야하고 바로가기 시스템은 맵에 따로 표시가 안되는게 많아서 바로가기 시스템 자체가 안되는 경우가 많고 게임이 안좋은 쪽으로 할게 많아서 스토리 집중도 안되고... 뭐랄까 너무 많은걸 하려다 아무것도 제대로 못만든 느낌...
5,재미있어요 ㅋㅋㅋ
1,너무 지루하고 시간을 낭비하게합니다. 전선타고 가는것도 좋은데 그걸 하나하나 까는 시간과 그걸 탄다고 해도 처음 한 두번만 재밌지 나중엔 시간낭비일 뿐인거 같습니다 그리고 가챠방식도 그다지 좋지는 않고 재화 뿌리는게 오픈인데도 너무 소극적이라 재밌기 이전에 지루합니다.
1,스토리가 재밌는지도 모르겠고.. 그래픽이 그렇게까지 좋은지도 의문이고... 튜토에 공장계속 박아두니까 질리네요
5,진짜 최고에요 이게 재미 뿐만 아니라 캐릭터도 이쁘고 잘생겼고 특히 주인공 캐릭터만이 아니라 다른 캐릭터로 움직일수 있는게 진짜 너무 좋아서 하루에 2번씩인 하는듯 하네요 진짜 굿!
5,맘에 드네
5,엄청난 볼륨임 모바일 게임이 아니라 콘솔게임 수준 최적화도 끝내준다.. 대충 쓱싹 할 게임은 아닌거 같음 초반엔 지루하고 현학적이고 머리아프고 뭔소리 하는지 모르겠는데 진행할수록 정말 잘 만들었다 생각이 듬
1,전투도 애매한데 공장도 애매하게 많고 캐릭터들 매력도 애매함. 맨처음 나오는 펠리카와 진천우가 고점임. 그래도 최적화랑 그래픽은 좋음.
5,호불호 갈리는데 취향맞으면 이렇게 재미있을수가 없음. 단점>>> 전투는 공장이랑 별개로 따로노는 느낌이라 별로.
5,"호불호있는 게임이지만, 나는 일단 재미있었음."
1,그래픽 최적화 모두 훌륭하고 전투도 나름 재미있고 맵 디자인 좋고 다 좋은데 그걸 모조리 씹어먹는 공장시스템과 bm 전투가 주가되고 공장이 부가 될 줄 알았지만 전투가 부고 공장이 씹주임 취향이 맞으면 전선 깔고 전봇대 깔고 논다는데 공장 듀토에서 어? 별론데? 싶으면 그냥 겜삭 하는걸 추천함 bm은 내가 살다살다 호요식 bm이 쉽고 착해 보이는건 또 처음이다 꼬와도 너무 꼬와놈 이게..아방가르드...?
5,게임에 적당한 고민과 여유를 갖고 할 수 있는 오픈월드와 콘텐츠들 너무 어렵지 않은 스킬 시스템이 좋다. 방어구들에는 굳이 재화를 많이 들이지 않아도 괜찮아서 재화 수급에 허덕이지 않는게 좋다. 필요한 자원들은 공장으로 돌려두면 자동 생산/보관 해주어서 마음이 편하다. 오픈 월드를 장시간 못하는 사람들에게는 마음이 편하면서도 즐거운 게임. 다만 도파민과 아드레날린 폭발에 중독된 분들에게는 추천 안함...
